112  34.43735598  135.22981426  34.43710587  135.22977999 51
115  34.43710887  135.22957985
120 ParkingLineB
112  34.43722727  135.22944965  34.43743923  135.22956957 51
111  34.43735669  135.22981356 51
111  34.43775596  135.23041451
112  34.43775596  135.23041451  34.43775879  135.23046591 51
111  34.43771466  135.23048796 51
111  34.43772567  135.23054138
112  34.43772567  135.23054138  34.43746568  135.23068530 51
111  34.43749162  135.23032103 51
115  34.43747234  135.23008732
120 ParkingLineA
112  34.43990858  135.23026172  34.43983523  135.23051712 51
111  34.43962305  135.23041720 51
111  34.43909303  135.23093339
112  34.43909303  135.23093339  34.43905728  135.23093339 51
111  34.43902635  135.23088779 51
111  34.43898874  135.23089193
112  34.43898874  135.23089193  34.43887527  135.23059416 51
111  34.43911868  135.23060378 51
115  34.43936830  135.23059341
120 ParkingLineA
112  34.43957344  135.22975752  34.43950009  135.23001293 51
111  34.43928791  135.22991300 51
111  34.43875789  135.23042920
112  34.43875789  135.23042920  34.43872214  135.23042920 51
111  34.43869121  135.23038359 51
111  34.43865359  135.23038774
112  34.43865359  135.23038774  34.43854013  135.23008997 51
111  34.43878353  135.23009958 51
115  34.43903316  135.23008922
120 Linear Feature 149
111  34.43892818  135.22971667 20
111  34.43846752  135.23015078 20
111  34.43844103  135.23011154 20
115  34.43889992  135.22966609
120 Linear Feature 149
111  34.43927696  135.23024768 20
111  34.43881630  135.23068179 20
111  34.43878981  135.23064255 20
115  34.43924870  135.23019709
120 Linear Feature 148
111  34.43804104  135.22941015 20
111  34.43840439  135.22994562 20
111  34.43836402  135.22998122 20
115  34.43800801  135.22944278
120 Linear Feature 148
111  34.43761625  135.22981221 20
111  34.43797960  135.23034768 20
111  34.43793923  135.23038328 20
115  34.43758322  135.22984484
120 Linear Feature 148
111  34.43719796  135.23021163 20
111  34.43756131  135.23074711 20
111  34.43752094  135.23078271 20
115  34.43716493  135.23024427
120 Linear Feature 148
111  34.43677853  135.23062524 20
111  34.43714187  135.23116072 20
111  34.43710150  135.23119632 20
115  34.43674549  135.23065787
120 Linear Feature 148
111  34.43635807  135.23103517 20
111  34.43672141  135.23157065 20
111  34.43668104  135.23160625 20
115  34.43632504  135.23106781
120 Linear Feature 148
111  34.43589512  135.23147894 20
111  34.43625846  135.23201442 20
111  34.43621809  135.23205002 20
115  34.43586209  135.23151157
120 Linear Feature 116
111  34.43077754  135.23836352 20
115  34.43106495  135.23810164
120 Linear Feature 115
111  34.43119526  135.23905565 20
115  34.43157498  135.23867671
120 Linear Feature 114
111  34.43161732  135.23963643 20
115  34.43198446  135.23931371
120 Linear Feature 113
111  34.43204295  135.24027960 20
115  34.43236400  135.23997017
120 Linear Feature 112
111  34.43247201  135.24091691 20
115  34.43279584  135.24060943
120 Linear Feature 111
111  34.43290041  135.24154246 20
115  34.43320726  135.24126013
120 Linear Feature 110
111  34.43005257  135.24012184 20
115  34.42975640  135.24038472
120 Linear Feature 109
111  34.43047371  135.24076481 20
115  34.43020614  135.24102926
120 Linear Feature 108
111  34.43090578  135.24140448 20
115  34.43061212  135.24167982
120 Linear Feature 107
111  34.43132344  135.24203271 20
115  34.43106120  135.24227903
120 Linear Feature 106
111  34.43175140  135.24267946 20
115  34.43146168  135.24294782
120 Linear Feature 105
111  34.43217789  135.24331200 20
115  34.43191685  135.24354396
120 Linear Feature 104
111  34.43310347  135.24467245 20
115  34.43282774  135.24491476
120 Linear Feature 103
111  34.43352863  135.24533355 20
115  34.43326776  135.24557563
120 Linear Feature 102
111  34.43395126  135.24595527 20
115  34.43366636  135.24621661
120 Linear Feature 101
111  34.43434147  135.24647033 20
115  34.43408162  135.24673462
120 Linear Feature 100
111  34.43470227  135.24700023 20
115  34.43441851  135.24726250
120 Linear Feature 99
111  34.43504949  135.24753281 20
115  34.43476001  135.24779189
120 Linear Feature 98
111  34.43545100  135.24817072 20
115  34.43518762  135.24841842
120 Linear Feature 97
111  34.43588476  135.24882961 20
115  34.43562268  135.24906441
120 Linear Feature 96
111  34.43632012  135.24946199 20
115  34.43605545  135.24970974
120 Linear Feature 95
111  34.43724469  135.25084415 20
115  34.43697647  135.25109545
120 Linear Feature 94
111  34.43766578  135.25147256 20
115  34.43739958  135.25173426
120 Linear Feature 93
111  34.43809757  135.25212434 20
115  34.43782433  135.25237746
120 Linear Feature 92
111  34.43852778  135.25274048 20
115  34.43825054  135.25301286
120 Linear Feature 90
111  34.43895165  135.25340153 20
115  34.43868661  135.25366619
120 Linear Feature 89
111  34.44010310  135.25224852 20
115  34.44039025  135.25196600
120 Linear Feature 88
111  34.43968870  135.25161423 20
115  34.43998795  135.25133162
120 Linear Feature 87
111  34.43926451  135.25097057 20
115  34.43956098  135.25068846
120 Linear Feature 85
111  34.43882533  135.25034468 20
115  34.43914561  135.25004103
120 Linear Feature 84
111  34.43839000  135.24970102 20
115  34.43876938  135.24934587
120 Linear Feature 83
111  34.43972150  135.25482947 20
111  34.43989388  135.25441432 20
111  34.43977108  135.25394476 20
111  34.43955384  135.25368421 20
111  34.43942397  135.25399343 20
115  34.43937347  135.25403586
120 Linear Feature 75
112  34.43297383  135.24210464  34.43302098  135.24133110 22
115  34.43356471  135.24177312
120 Linear Feature 78
111  34.42912309  135.23943314 20
111  34.42931738  135.23953360 20
111  34.42963167  135.23935694 20
111  34.42982311  135.23940543 20
111  34.42991168  135.23918374 20
115  34.42962710  135.23897428
120 Linear Feature 82
111  34.44053543  135.25348841 20
115  34.44078016  135.25385388
120 Linear Feature 81
111  34.44099457  135.25296633 20
111  34.44083167  135.25288615 20
111  34.44056556  135.25305433 20
111  34.44035266  135.25299175 20
111  34.44023977  135.25325380 20
111  34.44040266  135.25334376 20
111  34.44053653  135.25348847 20
111  34.44018654  135.25345132 20
111  34.44007203  135.25328900 20
111  34.43991720  135.25343567 20
111  34.44003816  135.25363123 20
111  34.43991881  135.25385221 20
115  34.44020751  135.25429614
120 Linear Feature 80
111  34.43826807  135.24887534 20
111  34.43795664  135.24913517 20
111  34.43794806  135.24949200 20
111  34.43781092  135.24959593 20
111  34.43792698  135.24978957 20
111  34.43806182  135.24964759 20
111  34.43839357  135.24969922 20
111  34.43836519  135.25009502 20
111  34.43824100  135.25023699 20
111  34.43838293  135.25040478 20
111  34.43851954  135.25027787 20
111  34.43882646  135.25034455 20
111  34.43878388  135.25071239 20
111  34.43865082  135.25085437 20
111  34.43879630  135.25105227 20
111  34.43893823  135.25092965 20
111  34.43926467  135.25097053 20
111  34.43920967  135.25139000 20
112  34.43909435  135.25151261  34.43909612  135.25151691 20
111  34.43921144  135.25169331 20
111  34.43936579  135.25157714 20
111  34.43968868  135.25161371 20
112  34.43966384  135.25197725  34.43966561  135.25197725 20
111  34.43954852  135.25213214 20
111  34.43968690  135.25230208 20
111  34.43981819  135.25213429 20
112  34.44010205  135.25224830  34.44010737  135.25224400 20
111  34.44008076  135.25265917 20
111  34.44000979  135.25274306 20
111  34.44011092  135.25286783 20
111  34.44020317  135.25281405 20
111  34.44055977  135.25288934 20
115  34.44075847  135.25267423
120 Linear Feature 79
112  34.42936801  135.23974000  34.42937037  135.23973714 20
111  34.42969151  135.23947662 20
111  34.42994181  135.23955964 20
111  34.43008113  135.23939360 20
111  34.43020864  135.23959400 20
111  34.43008585  135.23972569 20
111  34.43005280  135.24012076 20
111  34.43036921  135.24016370 20
111  34.43052034  135.24003773 20
111  34.43062896  135.24022668 20
111  34.43050853  135.24035265 20
111  34.43047311  135.24076490 20
111  34.43086038  135.24079066 20
111  34.43095955  135.24069905 20
112  34.43106345  135.24086223  34.43107290  135.24086223 20
111  34.43093830  135.24098247 20
111  34.43090524  135.24140331 20
111  34.43125000  135.24143194 20
111  34.43138223  135.24134033 20
111  34.43148849  135.24150351 20
111  34.43134917  135.24161517 20
111  34.43132320  135.24203314 20
111  34.43169629  135.24206464 20
111  34.43179783  135.24194440 20
111  34.43191826  135.24212476 20
111  34.43177894  135.24227076 20
111  34.43175060  135.24268016 20
111  34.43209772  135.24273169 20
111  34.43223232  135.24261717 20
111  34.43234566  135.24277463 20
111  34.43220870  135.24290060 20
111  34.43217801  135.24331285 20
111  34.43254401  135.24335007 20
111  34.43264555  135.24322983 20
111  34.43277306  135.24339874 20
111  34.43264791  135.24354475 20
111  34.43260305  135.24393124 20
111  34.43265972  135.24402572 20
111  34.43300684  135.24407153 20
111  34.43314380  135.24395988 20
111  34.43326422  135.24415169 20
111  34.43311782  135.24429770 20
111  34.43310365  135.24467274 20
111  34.43345077  135.24471569 20
111  34.43356884  135.24461549 20
111  34.43368454  135.24478153 20
111  34.43357592  135.24490178 20
111  34.43352869  135.24533408 20
111  34.43385220  135.24535412 20
111  34.43400805  135.24524820 20
111  34.43411903  135.24540280 20
111  34.43399624  135.24552590 20
111  34.43395138  135.24595535 20
111  34.43420876  135.24596394 20
111  34.43438822  135.24582938 20
111  34.43452518  135.24600116 20
111  34.43437170  135.24614431 20
111  34.43434100  135.24647068 20
111  34.43461964  135.24647355 20
111  34.43475896  135.24637048 20
111  34.43487466  135.24653940 20
111  34.43474951  135.24667109 20
111  34.43470228  135.24700033 20
111  34.43502579  135.24700606 20
111  34.43512024  135.24691158 20
111  34.43523595  135.24707191 20
111  34.43510135  135.24720074 20
111  34.43504940  135.24753285 20
111  34.43536840  135.24760312 20
111  34.43550278  135.24747845 20
111  34.43561376  135.24763306 20
111  34.43546736  135.24775903 20
111  34.43545083  135.24817416 20
111  34.43577906  135.24820852 20
111  34.43590893  135.24809686 20
111  34.43603644  135.24827723 20
111  34.43590185  135.24839748 20
112  34.43588532  135.24882980  34.43589240  135.24883552 20
111  34.43623244  135.24887561 20
111  34.43636939  135.24877254 20
111  34.43648510  135.24893287 20
111  34.43633870  135.24906743 20
111  34.43631980  135.24946253 20
111  34.43671651  135.24947971 20
111  34.43678971  135.24941672 20
111  34.43690542  135.24957419 20
111  34.43677555  135.24970589 20
111  34.43674485  135.25010672 20
111  34.43679916  135.25020692 20
111  34.43715143  135.25024414 20
111  34.43726198  135.25014966 20
111  34.43738005  135.25032717 20
111  34.43727164  135.25041983 20
111  34.43724545  135.25084539 20
111  34.43761618  135.25087115 20
111  34.43770592  135.25077667 20
111  34.43781793  135.25092778 20
111  34.43769647  135.25106298 20
111  34.43766577  135.25147240 20
111  34.43802942  135.25152966 20
111  34.43814393  135.25140445 20
111  34.43825963  135.25157119 20
111  34.43813804  135.25169286 20
111  34.43809790  135.25212519 20
111  34.43849933  135.25215955 20
111  34.43858300  135.25207124 20
111  34.43870809  135.25226028 20
111  34.43858670  135.25237714 20
111  34.43852766  135.25274076 20
111  34.43888186  135.25279516 20
111  34.43897896  135.25267833 20
111  34.43910648  135.25287302 20
111  34.43898104  135.25296981 20
112  34.43895034  135.25340214  34.43894798  135.25340214 20
111  34.43934469  135.25341359 20
111  34.43943452  135.25333193 20
111  34.43952897  135.25348368 20
111  34.43941553  135.25360829 20
111  34.43937303  135.25403776 20
115  34.43909911  135.25428685
120 Linear Feature 77
111  34.42934103  135.23855420 20
111  34.42962704  135.23897334 20
111  34.42995077  135.23896191 20
111  34.43004222  135.23905969 20
111  34.43019597  135.23892263 20
112  34.43012013  135.23877710  34.43012328  135.23877710 20
111  34.43017077  135.23842845 20
115  34.42985019  135.23802074
120 Linear Feature 76
111  34.43361660  135.24187303 20
111  34.43331823  135.24217026 20
111  34.43300212  135.24211746 20
111  34.43287148  135.24224457 20
111  34.43275858  135.24207640 20
111  34.43286664  135.24193952 20
111  34.43289890  135.24154452 20
111  34.43256759  135.24149391 20
111  34.43243117  135.24162274 20
112  34.43231021  135.24143306  34.43231666  135.24143111 20
111  34.43243117  135.24130987 20
112  34.43247150  135.24091683  34.43247311  135.24091683 20
111  34.43208603  135.24087772 20
111  34.43200700  135.24096963 20
112  34.43188442  135.24078582  34.43189088  135.24078191 20
111  34.43200539  135.24069196 20
112  34.43204571  135.24027741  34.43204732  135.24027741 20
111  34.43168605  135.24024612 20
111  34.43159089  135.24035563 20
111  34.43146025  135.24016400 20
111  34.43158283  135.24004667 20
111  34.43161670  135.23963604 20
111  34.43128445  135.23958911 20
112  34.43116510  135.23971425  34.43117155  135.23970839 20
111  34.43103930  135.23951871 20
111  34.43116349  135.23940334 20
111  34.43119575  135.23905528 20
111  34.43085060  135.23897120 20
111  34.43073931  135.23906115 20
111  34.43061835  135.23888908 20
111  34.43075383  135.23876589 20
111  34.43077802  135.23836308 20
111  34.43063932  135.23835721 20
111  34.43049094  135.23859381 20
111  34.43033611  135.23849018 20
111  34.43040062  135.23835135 20
111  34.43025708  135.23801111 20
115  34.43038611  135.23768261
120 Linear Feature 74
111  34.43342642  135.24088908 22
115  34.43358671  135.24213132
120 Linear Feature 73
112  34.44046223  135.25404958  34.44039568  135.25431508 51
115  34.44063826  135.25447125
120 Linear Feature 72
111  34.44009944  135.25349257 51
111  34.44046223  135.25404958
112  34.44046223  135.25404958  34.44064470  135.25400273 51
115  34.44078638  135.25432810
120 Linear Feature 147
111  34.44026764  135.25105682 51 101
115  34.44075036  135.25178432
120 Linear Feature 71
111  34.43277819  135.24004106 51 101
112  34.43276166  135.23974618  34.43273595  135.23957644 51 101
112  34.43270117  135.23877565  34.43264402  135.23855740 51 101
111  34.42999180  135.23453285
112  34.42999180  135.23453285  34.42978164  135.23420935 51 101
115  34.42937956  135.23431537
120 Linear Feature 69
111  34.44081407  135.25050612 51 101
112  34.44075375  135.25113426  34.44054338  135.25129824 51 101
111  34.44026764  135.25105682 51 101
111  34.43936462  135.24974784
112  34.43936462  135.24974784  34.43932169  135.24959427 51 101
112  34.43938236  135.24923802  34.43949152  135.24910688 51 101
115  34.43969287  135.24905430
120 Linear Feature 70
111  34.44134293  135.25130021 51 101
112  34.44074860  135.25113672  34.44056158  135.25131310 51 101
111  34.44075215  135.25178208 51 101
111  34.44155426  135.25297157
112  34.44155426  135.25297157  34.44165037  135.25323928 51 101
115  34.44156465  135.25362982
120 Linear Feature 68
111  34.43873776  135.24882626 51 101
111  34.43969321  135.24905491
112  34.43969321  135.24905491  34.43988030  135.24909402 51 101
111  34.43995722  135.24921877 51 101
